Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020618;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152770;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020619;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152771;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020621;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152773;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020622;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152774;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020623;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;424,20;8484,08;1357,45;9841,53;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152775;1302007758;Carbonatada;;;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;8484,08;1357,45;9841,53;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020624;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,06;SER;1,10;SER;323,44;376,67;0,00;334,08;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152776;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;359,33;271,37;0,00;289,25;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020627;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;423,12;8462,41;1353,99;9816,40;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152779;1302007761;Carbonatada;;;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;8462,41;1353,99;9816,40;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020628;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152780;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020629;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152781;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020630;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152782;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020631;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152783;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020632;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152784;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020633;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152785;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020634;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;0,98;SER;1,00;SER;264,19;359,10;0,00;306,89;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152786;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;268,09;0,00;369,77;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020635;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152787;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020636;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152788;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020637;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152789;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020638;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152790;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020639;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;22,53;PAL;31758,95;PZA;458,83;10026,95;1565,67;9700,46;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152791;1302007761;Carbonatada;;;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;356,71;11414,89;1349,48;13285,52;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020640;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;0,98;SER;1,06;SER;268,55;298,83;0,00;327,13;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152792;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;343,30;328,58;0,00;308,96;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020641;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;423,12;10154,89;1624,78;11779,67;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152793;1302007761;Carbonatada;;;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;10154,89;1624,78;11779,67;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020642;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152794;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020646;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152798;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020647;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152799;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020648;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152801;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020649;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152802;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020650;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;423,12;8462,41;1353,99;9816,40;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152803;1302007761;Carbonatada;;;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;8462,41;1353,99;9816,40;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020651;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152804;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020652;Botellas;Venta Directa;20260204;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;17,50;PAL;23354,12;PZA;414,56;5924,27;1212,19;8667,76;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152805;1302007761;Carbonatada;;;G;1113840,000;TO;1,114;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;459,70;5804,77;992,48;8933,98;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020653;Servicios;Venta Directa;20260204;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260219;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152806;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020655;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152808;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020656;Servicios;Venta Directa;20260205;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152809;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020657;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152810;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020658;Servicios;Venta Directa;20260205;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152811;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020659;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152812;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020661;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;423,12;10154,89;1624,78;11779,67;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152814;1302007761;Carbonatada;;;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;10154,89;1624,78;11779,67;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020662;Servicios;Venta Directa;20260205;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,03;SER;0,91;SER;370,22;273,14;0,00;349,72;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152815;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;321,39;314,79;0,00;285,44;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020663;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152816;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020664;Servicios;Venta Directa;20260205;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152817;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020665;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;423,12;7616,17;1218,59;8834,76;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152818;1302007761;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;7616,17;1218,59;8834,76;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020666;Servicios;Venta Directa;20260205;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152819;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020669;Botellas;Venta Directa;20260205;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;423,12;8462,41;1353,99;9816,40;Factura;Crédito 15 Días;20260220;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152822;1302007761;Carbonatada;;;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;423,12;8462,41;1353,99;9816,40;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
